original_index,entrez_id,Grupo_Metabolico
16089,57117,Metabólico No Clasificado (Otros)
6298,57116,Metabólico No Clasificado (Otros)
3192,57115,Metabólico No Clasificado (Otros)
19364,57113,Metabólico No Clasificado (Otros)
1281,57111,Metabólico No Clasificado (Otros)
32499,5711,Metabólico No Clasificado (Otros)
32645,57109,Metabólico No Clasificado (Otros)
22926,57107,2. Transferasas
59842,57106,Metabólico No Clasificado (Otros)
46422,57105,Metabólico No Clasificado (Otros)
39560,57104,3. Hidrolasas
43041,57103,3. Hidrolasas
44074,57101,Metabólico No Clasificado (Otros)
1180,5710,Metabólico No Clasificado (Otros)
64030,571,9. Reguladores Metabólicos
51389,57099,Metabólico No Clasificado (Otros)
44061,57097,Metabólico No Clasificado (Otros)
48031,57096,Metabólico No Clasificado (Otros)
296,57095,Metabólico No Clasificado (Otros)
29662,57094,3. Hidrolasas
41654,57093,Metabólico No Clasificado (Otros)
11818,57092,Metabólico No Clasificado (Otros)
62071,57091,Metabólico No Clasificado (Otros)
55540,5709,Metabólico No Clasificado (Otros)
39501,57089,Metabólico No Clasificado (Otros)
13128,57088,8. Transportadores y Receptores
146,57085,Metabólico No Clasificado (Otros)
39782,57084,8. Transportadores y Receptores
12288,5708,Metabólico No Clasificado (Otros)
10131,5707,Metabólico No Clasificado (Otros)
7684,5707,Metabólico No Clasificado (Otros)
49365,57062,5. Isomerasas
50030,57062,5. Isomerasas
23122,57061,No Metabólico / No en KEGG
14639,57060,Metabólico No Clasificado (Otros)
48241,5706,Metabólico No Clasificado (Otros)
27879,57057,9. Reguladores Metabólicos
26300,57057,9. Reguladores Metabólicos
41999,57053,Metabólico No Clasificado (Otros)
40796,57053,Metabólico No Clasificado (Otros)
15056,57050,Metabólico No Clasificado (Otros)
55819,5705,Metabólico No Clasificado (Otros)
57904,57048,8. Transportadores y Receptores
14669,57047,8. Transportadores y Receptores
58011,57045,Metabólico No Clasificado (Otros)
59512,5704,Metabólico No Clasificado (Otros)
23846,57038,6. Ligasas
22866,57038,6. Ligasas
26189,57037,Metabólico No Clasificado (Otros)
2323,57035,Metabólico No Clasificado (Otros)
60629,57030,8. Transportadores y Receptores
65873,57026,3. Hidrolasas
41221,5702,Metabólico No Clasificado (Otros)
54105,57019,Metabólico No Clasificado (Otros)
13197,57018,Metabólico No Clasificado (Otros)
53476,57017,Metabólico No Clasificado (Otros)
27593,57016,1. Oxidorreductasas
25874,57016,1. Oxidorreductasas
40198,57010,Metabólico No Clasificado (Otros)
25722,5701,Metabólico No Clasificado (Otros)
7734,57007,Metabólico No Clasificado (Otros)
56807,57003,Metabólico No Clasificado (Otros)
25633,57001,Metabólico No Clasificado (Otros)
32505,57000,No Metabólico / No en KEGG
48474,5700,Metabólico No Clasificado (Otros)
33659,570,2. Transferasas
32380,570,2. Transferasas
12796,56999,Metabólico No Clasificado (Otros)
2138,56998,Metabólico No Clasificado (Otros)
5170,56998,Metabólico No Clasificado (Otros)
25683,56996,8. Transportadores y Receptores
22095,56995,Metabólico No Clasificado (Otros)
22096,56995,Metabólico No Clasificado (Otros)
43741,56994,2. Transferasas
45463,56994,2. Transferasas
64742,56993,8. Transportadores y Receptores
11549,56992,Metabólico No Clasificado (Otros)
18205,56990,Metabólico No Clasificado (Otros)
55047,5699,3. Hidrolasas
11840,56987,9. Reguladores Metabólicos
52380,56986,2. Transferasas
50603,56986,2. Transferasas
55214,56985,3. Hidrolasas
58966,56984,Metabólico No Clasificado (Otros)
58967,56984,Metabólico No Clasificado (Otros)
11903,56983,2. Transferasas
13742,56983,2. Transferasas
39896,56981,9. Reguladores Metabólicos
42118,56981,9. Reguladores Metabólicos
39897,56981,9. Reguladores Metabólicos
42608,56981,9. Reguladores Metabólicos
41918,56980,9. Reguladores Metabólicos
67126,5698,3. Hidrolasas
66286,5698,3. Hidrolasas
66687,5698,3. Hidrolasas
66039,5698,3. Hidrolasas
67326,5698,3. Hidrolasas
66499,5698,3. Hidrolasas
66898,5698,3. Hidrolasas
25005,5698,3. Hidrolasas
17711,56979,2. Transferasas
15110,56978,9. Reguladores Metabólicos
15552,56977,9. Reguladores Metabólicos
16992,56977,9. Reguladores Metabólicos
15554,56977,9. Reguladores Metabólicos
25083,56975,2. Transferasas
59576,56971,Metabólico No Clasificado (Otros)
56599,56970,Metabólico No Clasificado (Otros)
56592,5697,Metabólico No Clasificado (Otros)
49730,56967,Metabólico No Clasificado (Otros)
48519,56967,Metabólico No Clasificado (Otros)
52961,56965,Metabólico No Clasificado (Otros)
51059,56964,Metabólico No Clasificado (Otros)
52078,56963,Metabólico No Clasificado (Otros)
59050,56961,Metabólico No Clasificado (Otros)
66870,5696,3. Hidrolasas
66226,5696,3. Hidrolasas
22520,5696,3. Hidrolasas
67098,5696,3. Hidrolasas
66664,5696,3. Hidrolasas
66022,5696,3. Hidrolasas
67302,5696,3. Hidrolasas
66458,5696,3. Hidrolasas
3134,56957,3. Hidrolasas
1598,56956,9. Reguladores Metabólicos
4846,56956,9. Reguladores Metabólicos
15138,56955,Metabólico No Clasificado (Otros)
11806,56954,3. Hidrolasas
55257,56953,3. Hidrolasas
37690,56952,Metabólico No Clasificado (Otros)
19337,56951,Metabólico No Clasificado (Otros)
1750,56950,2. Transferasas
32537,5695,3. Hidrolasas
60051,56949,Metabólico No Clasificado (Otros)
48890,56948,Metabólico No Clasificado (Otros)
7662,56947,Metabólico No Clasificado (Otros)
40326,56946,Metabólico No Clasificado (Otros)
12039,56945,Metabólico No Clasificado (Otros)
984,56944,Metabólico No Clasificado (Otros)
30423,56943,Metabólico No Clasificado (Otros)
29052,56943,Metabólico No Clasificado (Otros)
54258,56942,Metabólico No Clasificado (Otros)
11983,56941,Metabólico No Clasificado (Otros)
20995,56940,3. Hidrolasas
55121,5694,3. Hidrolasas
63297,56937,Metabólico No Clasificado (Otros)
62938,56937,Metabólico No Clasificado (Otros)
62608,56937,Metabólico No Clasificado (Otros)
49167,56936,Metabólico No Clasificado (Otros)
42758,56935,Metabólico No Clasificado (Otros)
41668,56935,Metabólico No Clasificado (Otros)
56727,56934,Metabólico No Clasificado (Otros)
60021,56931,1. Oxidorreductasas
48862,5693,3. Hidrolasas
19243,56929,Metabólico No Clasificado (Otros)
61528,56928,Metabólico No Clasificado (Otros)
60041,56927,Metabólico No Clasificado (Otros)
59032,56926,Metabólico No Clasificado (Otros)
13206,56925,Metabólico No Clasificado (Otros)
19509,56923,Metabólico No Clasificado (Otros)
13308,56922,6. Ligasas
12724,56920,Metabólico No Clasificado (Otros)
1184,5692,3. Hidrolasas
56097,56919,5. Isomerasas
60578,56917,9. Reguladores Metabólicos
15162,56916,Metabólico No Clasificado (Otros)
60475,56915,Metabólico No Clasificado (Otros)
61753,56914,Metabólico No Clasificado (Otros)
25152,56913,2. Transferasas
41821,56912,Metabólico No Clasificado (Otros)
63485,56911,Metabólico No Clasificado (Otros)
8377,56910,8. Transportadores y Receptores
55522,5691,3. Hidrolasas
58337,56907,Metabólico No Clasificado (Otros)
51809,56906,9. Reguladores Metabólicos
50900,56905,Metabólico No Clasificado (Otros)
33239,56904,Metabólico No Clasificado (Otros)
32600,56904,Metabólico No Clasificado (Otros)
26142,56903,2. Transferasas
6715,56902,Metabólico No Clasificado (Otros)
920,56900,Metabólico No Clasificado (Otros)
2446,5690,3. Hidrolasas
44792,56899,Metabólico No Clasificado (Otros)
17582,56898,1. Oxidorreductasas
21009,56897,Metabólico No Clasificado (Otros)
6488,56896,Metabólico No Clasificado (Otros)
23214,56895,2. Transferasas
63602,56894,2. Transferasas
3259,56893,Metabólico No Clasificado (Otros)
59510,56891,Metabólico No Clasificado (Otros)
44629,56890,Metabólico No Clasificado (Otros)
23272,5689,3. Hidrolasas
38122,56889,Metabólico No Clasificado (Otros)
6818,56888,2. Transferasas
9815,56886,Metabólico No Clasificado (Otros)
7102,56886,Metabólico No Clasificado (Otros)
16335,56884,Metabólico No Clasificado (Otros)
3154,56882,Metabólico No Clasificado (Otros)
62632,5688,3. Hidrolasas
50174,5687,3. Hidrolasas
5597,5686,3. Hidrolasas
2895,5686,3. Hidrolasas
58426,56853,Metabólico No Clasificado (Otros)
12432,56852,2. Transferasas
14046,56852,2. Transferasas
51390,56851,Metabólico No Clasificado (Otros)
34915,56850,Metabólico No Clasificado (Otros)
50940,5685,3. Hidrolasas
34396,56849,Metabólico No Clasificado (Otros)
35686,56849,Metabólico No Clasificado (Otros)
59656,56848,2. Transferasas
48278,5684,3. Hidrolasas
49607,5684,3. Hidrolasas
42182,56834,Metabólico No Clasificado (Otros)
40105,56834,Metabólico No Clasificado (Otros)
1325,56833,Metabólico No Clasificado (Otros)
31118,56832,Metabólico No Clasificado (Otros)
28346,5683,3. Hidrolasas
26909,56829,Metabólico No Clasificado (Otros)
42942,5682,3. Hidrolasas
53533,5681,2. Transferasas
60497,5680,Metabólico No Clasificado (Otros)
60501,5678,Metabólico No Clasificado (Otros)
5056,56776,Metabólico No Clasificado (Otros)
1922,56776,Metabólico No Clasificado (Otros)
60496,5676,Metabólico No Clasificado (Otros)
31736,56751,9. Reguladores Metabólicos
61521,5675,Metabólico No Clasificado (Otros)
63362,56731,Metabólico No Clasificado (Otros)
59098,56729,Metabólico No Clasificado (Otros)
61522,5672,Metabólico No Clasificado (Otros)
61615,5671,Metabólico No Clasificado (Otros)
29701,56704,Metabólico No Clasificado (Otros)
53312,567,Metabólico No Clasificado (Otros)
52365,567,Metabólico No Clasificado (Otros)
50560,567,Metabólico No Clasificado (Otros)
61617,5669,Metabólico No Clasificado (Otros)
37937,56681,Metabólico No Clasificado (Otros)
46835,56677,No Metabólico / No en KEGG
40885,56676,9. Reguladores Metabólicos
40888,56675,Metabólico No Clasificado (Otros)
40887,56674,Metabólico No Clasificado (Otros)
40884,56673,Metabólico No Clasificado (Otros)
39688,56672,Metabólico No Clasificado (Otros)
12121,56670,Metabólico No Clasificado (Otros)
12985,56667,Metabólico No Clasificado (Otros)
65586,56666,8. Transportadores y Receptores
64850,56666,8. Transportadores y Receptores
18312,56664,Metabólico No Clasificado (Otros)
18313,56663,Metabólico No Clasificado (Otros)
18314,56662,Metabólico No Clasificado (Otros)
8111,56660,Metabólico No Clasificado (Otros)
48472,56659,Metabólico No Clasificado (Otros)
66266,56658,2. Transferasas
67128,56658,2. Transferasas
67327,56658,2. Transferasas
66488,56658,2. Transferasas
66036,56658,2. Transferasas
66680,56658,2. Transferasas
32032,56656,Metabólico No Clasificado (Otros)
6787,56655,2. Transferasas
32707,56654,Metabólico No Clasificado (Otros)
58761,56651,No Metabólico / No en KEGG
58243,56651,No Metabólico / No en KEGG
14591,56650,Metabólico No Clasificado (Otros)
40563,56649,Metabólico No Clasificado (Otros)
13250,56648,Metabólico No Clasificado (Otros)
37499,56647,Metabólico No Clasificado (Otros)
1823,5664,Metabólico No Clasificado (Otros)
49661,5663,Metabólico No Clasificado (Otros)
48366,5663,Metabólico No Clasificado (Otros)
37865,56624,3. Hidrolasas
32686,56623,3. Hidrolasas
38181,5662,Metabólico No Clasificado (Otros)
46210,56616,Metabólico No Clasificado (Otros)
46055,56616,Metabólico No Clasificado (Otros)
15687,56606,8. Transportadores y Receptores
3922,56605,Metabólico No Clasificado (Otros)
8256,56603,Metabólico No Clasificado (Otros)
37950,5660,Metabólico No Clasificado (Otros)
58984,566,Metabólico No Clasificado (Otros)
58985,5657,3. Hidrolasas
60680,5655,Metabólico No Clasificado (Otros)
34130,56548,2. Transferasas
39626,56547,Metabólico No Clasificado (Otros)
37473,5654,Metabólico No Clasificado (Otros)
60677,5653,Metabólico No Clasificado (Otros)
37916,56521,Metabólico No Clasificado (Otros)
54017,5652,Metabólico No Clasificado (Otros)
63687,5651,3. Hidrolasas
60678,5650,3. Hidrolasas
26726,5649,Metabólico No Clasificado (Otros)
13347,5648,Metabólico No Clasificado (Otros)
14509,5648,Metabólico No Clasificado (Otros)
21698,56479,Metabólico No Clasificado (Otros)
65094,56478,Metabólico No Clasificado (Otros)
65095,56478,Metabólico No Clasificado (Otros)
18882,56477,Metabólico No Clasificado (Otros)
8705,56475,Metabólico No Clasificado (Otros)
34778,56474,6. Ligasas
31148,5646,3. Hidrolasas
28338,5644,3. Hidrolasas
49509,56413,Metabólico No Clasificado (Otros)
50093,56413,Metabólico No Clasificado (Otros)
49354,5641,3. Hidrolasas
59688,5639,Metabólico No Clasificado (Otros)
36179,5638,Metabólico No Clasificado (Otros)
35523,5638,Metabólico No Clasificado (Otros)
55284,5636,Metabólico No Clasificado (Otros)
56915,5635,Metabólico No Clasificado (Otros)
60588,56344,Metabólico No Clasificado (Otros)
43020,56341,2. Transferasas
33964,5634,2. Transferasas
48838,56339,2. Transferasas
25771,56311,Metabólico No Clasificado (Otros)
34427,5631,2. Transferasas
26960,56302,Metabólico No Clasificado (Otros)
60321,56301,8. Transportadores y Receptores
7026,56300,Metabólico No Clasificado (Otros)
43335,5630,Metabólico No Clasificado (Otros)
43336,5630,Metabólico No Clasificado (Otros)
26659,563,Metabólico No Clasificado (Otros)
1748,5629,9. Reguladores Metabólicos
37750,56288,Metabólico No Clasificado (Otros)
6721,56287,Metabólico No Clasificado (Otros)
34395,56271,Metabólico No Clasificado (Otros)
57002,56270,Metabólico No Clasificado (Otros)
12858,5627,Metabólico No Clasificado (Otros)
59562,56269,Metabólico No Clasificado (Otros)
62199,56265,Metabólico No Clasificado (Otros)
31683,56262,Metabólico No Clasificado (Otros)
62233,56261,3. Hidrolasas
30964,56260,No Metabólico / No en KEGG
19661,5626,9. Reguladores Metabólicos
61923,56259,Metabólico No Clasificado (Otros)
25669,56257,Metabólico No Clasificado (Otros)
1714,56256,Metabólico No Clasificado (Otros)
62245,56255,Metabólico No Clasificado (Otros)
31503,56254,2. Transferasas
40617,56253,Metabólico No Clasificado (Otros)
48388,56252,Metabólico No Clasificado (Otros)
48389,56252,Metabólico No Clasificado (Otros)
64917,5625,1. Oxidorreductasas
63505,56246,Metabólico No Clasificado (Otros)
22515,56244,Metabólico No Clasificado (Otros)
66019,56244,Metabólico No Clasificado (Otros)
67296,56244,Metabólico No Clasificado (Otros)
66221,56244,Metabólico No Clasificado (Otros)
24333,56244,Metabólico No Clasificado (Otros)
24526,56244,Metabólico No Clasificado (Otros)
66865,56244,Metabólico No Clasificado (Otros)
24327,56244,Metabólico No Clasificado (Otros)
66656,56244,Metabólico No Clasificado (Otros)
67093,56244,Metabólico No Clasificado (Otros)
24325,56244,Metabólico No Clasificado (Otros)
24330,56244,Metabólico No Clasificado (Otros)
24329,56244,Metabólico No Clasificado (Otros)
66453,56244,Metabólico No Clasificado (Otros)
24324,56244,Metabólico No Clasificado (Otros)
24328,56244,Metabólico No Clasificado (Otros)
36768,56243,Metabólico No Clasificado (Otros)
59338,56242,9. Reguladores Metabólicos
64594,56241,Metabólico No Clasificado (Otros)
7094,5624,3. Hidrolasas
60030,5623,Metabólico No Clasificado (Otros)
61700,5621,Metabólico No Clasificado (Otros)
14209,56203,Metabólico No Clasificado (Otros)
12808,56203,Metabólico No Clasificado (Otros)
53841,5620,Metabólico No Clasificado (Otros)
53842,5619,Metabólico No Clasificado (Otros)
6220,56181,Metabólico No Clasificado (Otros)
35282,56180,Metabólico No Clasificado (Otros)
20490,5618,Metabólico No Clasificado (Otros)
18828,5618,Metabólico No Clasificado (Otros)
18740,56172,8. Transportadores y Receptores
8895,56171,Metabólico No Clasificado (Otros)
22279,5617,Metabólico No Clasificado (Otros)
29999,56169,8. Transportadores y Receptores
37415,56165,Metabólico No Clasificado (Otros)
25226,56164,2. Transferasas
46292,56163,Metabólico No Clasificado (Otros)
35004,56159,Metabólico No Clasificado (Otros)
42933,56158,Metabólico No Clasificado (Otros)
35141,56157,Metabólico No Clasificado (Otros)
35152,56156,Metabólico No Clasificado (Otros)
56759,56155,Metabólico No Clasificado (Otros)
29482,56154,Metabólico No Clasificado (Otros)
18316,56143,Metabólico No Clasificado (Otros)
20809,56142,Metabólico No Clasificado (Otros)
18317,56142,Metabólico No Clasificado (Otros)
18318,56141,Metabólico No Clasificado (Otros)
18319,56138,Metabólico No Clasificado (Otros)
18321,56133,Metabólico No Clasificado (Otros)
18322,56132,Metabólico No Clasificado (Otros)
18323,56131,Metabólico No Clasificado (Otros)
34703,5613,2. Transferasas
18327,56129,Metabólico No Clasificado (Otros)
18328,56128,Metabólico No Clasificado (Otros)
18330,56127,Metabólico No Clasificado (Otros)
18331,56126,Metabólico No Clasificado (Otros)
18332,56125,Metabólico No Clasificado (Otros)
18333,56124,Metabólico No Clasificado (Otros)
18334,56123,Metabólico No Clasificado (Otros)
18338,56121,Metabólico No Clasificado (Otros)
18341,56110,Metabólico No Clasificado (Otros)
46565,5611,Metabólico No Clasificado (Otros)
47462,5611,Metabólico No Clasificado (Otros)
18343,56107,Metabólico No Clasificado (Otros)
18344,56106,Metabólico No Clasificado (Otros)
18340,56103,Metabólico No Clasificado (Otros)
18342,56101,Metabólico No Clasificado (Otros)
10409,5610,2. Transferasas
8026,5610,2. Transferasas
20203,56099,Metabólico No Clasificado (Otros)
18345,56099,Metabólico No Clasificado (Otros)
18347,56097,Metabólico No Clasificado (Otros)
